Chr	Start	End	species	size	color
tig00002674	1	28692	MI	12	25252
tig00002675	1	27827	MI	12	25252
tig00002676	1	487571	MI	12	25252
tig00002677	1	33852	MI	12	25252
tig00002678	1	38523	MI	12	25252
tig00002679	1	37179	MI	12	25252
tig00002680	1	29267	MI	12	25252
tig00002681	1	37607	MI	12	25252
tig00002682	1	32184	MI	12	25252
tig00002683	1	40728	MI	12	25252
tig00002684	1	22356	MI	12	25252
tig00002685	1	31430	MI	12	25252
tig00002686	1	37118	MI	12	25252
tig00002687	1	32559	MI	12	25252
tig00002688	1	32536	MI	12	25252
tig00002689	1	40139	MI	12	25252
tig00002690	1	41170	MI	12	25252
tig00002691	1	36152	MI	12	25252
tig00002692	1	37410	MI	12	25252
tig00002693	1	65458	MI	12	25252
tig00002694	1	1598837	MI	12	25252
tig00002695	1	49521	MI	12	25252
tig00002696	1	69613	MI	12	25252
tig00002697	1	100444	MI	12	25252
tig00002698	1	2076886	MI	12	25252
tig00002699	1	44911	MI	12	25252
tig00002701	1	9842349	MI	12	25252
tig00002702	1	34975	MI	12	25252
tig00002703	1	33560	MI	12	25252
tig00002704	1	21610	MI	12	25252
tig00002705	1	41143	MI	12	25252
tig00002706	1	40032	MI	12	25252
tig00002707	1	36677	MI	12	25252
tig00002709	1	33669	MI	12	25252
tig00002710	1	1953570	MI	12	25252
tig00002711	1	32413	MI	12	25252
tig00002712	1	1930821	MI	12	25252
tig00002713	1	34323	MI	12	25252
tig00002714	1	44012	MI	12	25252
tig00002715	1	35507	MI	12	25252
tig00002717	1	51188	MI	12	25252
tig00002718	1	39122	MI	12	25252
tig00002719	1	33149	MI	12	25252
tig00002720	1	1559974	MI	12	25252
tig00002721	1	38992	MI	12	25252
tig00002722	1	26762	MI	12	25252
tig00002723	1	25804	MI	12	25252
tig00002724	1	19835	MI	12	25252
tig00002727	1	37458	MI	12	25252
tig00002728	1	31251	MI	12	25252
tig00002729	1	35377	MI	12	25252
tig00002732	1	33667	MI	12	25252
tig00002733	1	287927	MI	12	25252
tig00002734	1	28437	MI	12	25252
tig00002735	1	33792	MI	12	25252
tig00002736	1	8561176	MI	12	25252
tig00002737	1	31803	MI	12	25252
tig00002738	1	35372	MI	12	25252
tig00002739	1	20697	MI	12	25252
tig00002740	1	30223	MI	12	25252
tig00002741	1	20632	MI	12	25252
tig00002742	1	40599	MI	12	25252
tig00002743	1	36201	MI	12	25252
tig00002745	1	346094	MI	12	25252
tig00002746	1	36316	MI	12	25252
tig00002747	1	27967	MI	12	25252
tig00002748	1	33587	MI	12	25252
tig00002749	1	30859	MI	12	25252
tig00002750	1	34747	MI	12	25252
tig00002751	1	266693	MI	12	25252
tig00002752	1	73404	MI	12	25252
tig00002753	1	91618	MI	12	25252
tig00002754	1	24332	MI	12	25252
tig00002755	1	8188129	MI	12	25252
tig00002756	1	32667	MI	12	25252
tig00002757	1	48382	MI	12	25252
tig00002758	1	42715	MI	12	25252
tig00002759	1	33529	MI	12	25252
tig00002760	1	31226	MI	12	25252
tig00002761	1	44278	MI	12	25252
tig00002762	1	33443	MI	12	25252
tig00002763	1	32583	MI	12	25252
tig00002764	1	35893	MI	12	25252
tig00002766	1	52738	MI	12	25252
tig00002767	1	47944	MI	12	25252
tig00002768	1	15040	MI	12	25252
tig00002769	1	27799	MI	12	25252
tig00002770	1	35700	MI	12	25252
tig00002771	1	30304	MI	12	25252
tig00002772	1	25630	MI	12	25252
tig00002773	1	23967	MI	12	25252
tig00002775	1	38202	MI	12	25252
tig00002776	1	28056	MI	12	25252
tig00002777	1	34741	MI	12	25252
tig00002778	1	34690	MI	12	25252
tig00002779	1	30293	MI	12	25252
tig00002780	1	38321	MI	12	25252
tig00002781	1	31600	MI	12	25252
tig00002782	1	43788	MI	12	25252
tig00002784	1	30083	MI	12	25252
tig00002785	1	23682	MI	12	25252
tig00002786	1	22997	MI	12	25252
tig00002787	1	109163	MI	12	25252
tig00002788	1	36616	MI	12	25252
tig00002790	1	29759	MI	12	25252
tig00002791	1	200904	MI	12	25252
tig00002792	1	25803	MI	12	25252
tig00002793	1	34485	MI	12	25252
tig00002794	1	28260	MI	12	25252
tig00002795	1	41054	MI	12	25252
tig00002796	1	41419	MI	12	25252
tig00002797	1	1570584	MI	12	25252
tig00002798	1	32438	MI	12	25252
tig00002799	1	26016	MI	12	25252
tig00002801	1	42270	MI	12	25252
tig00002802	1	33698	MI	12	25252
tig00002803	1	38985	MI	12	25252
tig00002804	1	44099	MI	12	25252
tig00002805	1	38548	MI	12	25252
tig00002806	1	28855	MI	12	25252
tig00002807	1	25661	MI	12	25252
tig00002808	1	22538	MI	12	25252
tig00002809	1	38335	MI	12	25252
tig00002810	1	40382	MI	12	25252
tig00002811	1	24582	MI	12	25252
tig00002812	1	245796	MI	12	25252
tig00002813	1	20211	MI	12	25252
tig00002815	1	143997	MI	12	25252
tig00002817	1	154665	MI	12	25252
tig00002818	1	37537	MI	12	25252
tig00002819	1	131361	MI	12	25252
tig00002820	1	37609	MI	12	25252
tig00002821	1	23123	MI	12	25252
tig00002825	1	89115	MI	12	25252
tig00002826	1	38917	MI	12	25252
tig00002827	1	83098	MI	12	25252
tig00002828	1	112748	MI	12	25252
tig00002831	1	36535	MI	12	25252
tig00002834	1	105800	MI	12	25252
tig00002835	1	142843	MI	12	25252
tig00002836	1	68118	MI	12	25252
tig00002837	1	49436	MI	12	25252
tig00002838	1	81448	MI	12	25252
tig00002842	1	35481	MI	12	25252
tig00002843	1	26729	MI	12	25252
tig00002844	1	46413	MI	12	25252
tig00002846	1	37344	MI	12	25252
tig00002847	1	43488	MI	12	25252
tig00002848	1	29589	MI	12	25252
tig00002849	1	35667	MI	12	25252
tig00002850	1	25995	MI	12	25252
tig00002851	1	37113	MI	12	25252
tig00002854	1	33549	MI	12	25252
tig00002855	1	36729	MI	12	25252
tig00002856	1	30068	MI	12	25252
tig00002857	1	40916	MI	12	25252
tig00002858	1	36429	MI	12	25252
tig00002859	1	36425	MI	12	25252
tig00002860	1	32281	MI	12	25252
tig00002861	1	29831	MI	12	25252
tig00002862	1	34764	MI	12	25252
tig00002865	1	34073	MI	12	25252
tig00002866	1	28416	MI	12	25252
tig00002867	1	35459	MI	12	25252
tig00002868	1	35609	MI	12	25252
tig00002869	1	16833	MI	12	25252
tig00002870	1	33570	MI	12	25252
tig00002873	1	22424	MI	12	25252
tig00002875	1	35114	MI	12	25252
tig00002876	1	32028	MI	12	25252
tig00002877	1	21460	MI	12	25252
tig00002879	1	25651	MI	12	25252
tig00002880	1	48693	MI	12	25252
tig00002881	1	41789	MI	12	25252
tig00002882	1	37550	MI	12	25252
tig00002883	1	22559	MI	12	25252
tig00002884	1	22742	MI	12	25252
tig00002885	1	151822	MI	12	25252
tig00002886	1	36755	MI	12	25252
tig00002887	1	5452059	MI	12	25252
tig00002889	1	27478	MI	12	25252
tig00002890	1	37986	MI	12	25252
tig00002891	1	37206	MI	12	25252
tig00002892	1	33112	MI	12	25252
tig00002893	1	27461	MI	12	25252
tig00002894	1	38974	MI	12	25252
tig00002895	1	34748	MI	12	25252
tig00002896	1	28602	MI	12	25252
tig00002897	1	37440	MI	12	25252
tig00002898	1	28741	MI	12	25252
tig00002899	1	41242	MI	12	25252
tig00002900	1	27684	MI	12	25252
tig00002901	1	24654	MI	12	25252
tig00002902	1	35550	MI	12	25252
tig00002903	1	35639	MI	12	25252
tig00002904	1	34048	MI	12	25252
tig00002905	1	40404	MI	12	25252
tig00002906	1	43572	MI	12	25252
tig00002907	1	24416	MI	12	25252
tig00002908	1	42922	MI	12	25252
tig00002909	1	35264	MI	12	25252
tig00002911	1	41450	MI	12	25252
tig00002912	1	30975	MI	12	25252
tig00002913	1	302940	MI	12	25252
tig00002914	1	30164	MI	12	25252
tig00002916	1	40753	MI	12	25252
tig00002918	1	153525	MI	12	25252
tig00002919	1	91272	MI	12	25252
tig00002920	1	33706	MI	12	25252
tig00002921	1	44920	MI	12	25252
tig00002922	1	153554	MI	12	25252
tig00002923	1	86582	MI	12	25252
tig00002926	1	28343	MI	12	25252
tig00002927	1	40287	MI	12	25252
tig00002928	1	38277	MI	12	25252
tig00002929	1	39411	MI	12	25252
tig00002930	1	31518	MI	12	25252
tig00002932	1	22188	MI	12	25252
tig00002933	1	33462	MI	12	25252
tig00002934	1	42842	MI	12	25252
tig00002935	1	37674	MI	12	25252
tig00002936	1	31383	MI	12	25252
tig00002937	1	31625	MI	12	25252
tig00002938	1	29547	MI	12	25252
tig00002939	1	27098	MI	12	25252
tig00002940	1	37109	MI	12	25252
tig00002941	1	31010	MI	12	25252
tig00002942	1	34500	MI	12	25252
tig00002943	1	32247	MI	12	25252
tig00002944	1	73995	MI	12	25252
tig00002945	1	38776	MI	12	25252
tig00002946	1	35983	MI	12	25252
tig00002947	1	41119	MI	12	25252
tig00002948	1	29657	MI	12	25252
tig00002949	1	32993	MI	12	25252
tig00002950	1	27273	MI	12	25252
tig00002951	1	109596	MI	12	25252
tig00002952	1	36584	MI	12	25252
tig00002954	1	33033	MI	12	25252
tig00002955	1	372357	MI	12	25252
tig00002957	1	36372	MI	12	25252
tig00002958	1	29578	MI	12	25252
tig00002959	1	45329	MI	12	25252
tig00002960	1	31544	MI	12	25252
tig00002961	1	37955	MI	12	25252
tig00002962	1	44699	MI	12	25252
tig00002963	1	34998	MI	12	25252
tig00002964	1	28288	MI	12	25252
tig00002965	1	58262	MI	12	25252
tig00002966	1	45789	MI	12	25252
tig00002967	1	72236	MI	12	25252
tig00002968	1	36590	MI	12	25252
tig00002969	1	45378	MI	12	25252
tig00002970	1	44909	MI	12	25252
tig00002972	1	39451	MI	12	25252
tig00002973	1	27267	MI	12	25252
tig00002974	1	45951	MI	12	25252
tig00002975	1	31943	MI	12	25252
tig00002977	1	35965	MI	12	25252
tig00002978	1	39161	MI	12	25252
tig00002979	1	208626	MI	12	25252
tig00002980	1	39837	MI	12	25252
tig00002981	1	26533	MI	12	25252
tig00002983	1	69743	MI	12	25252
tig00002984	1	48358	MI	12	25252
tig00002986	1	51939	MI	12	25252
tig00002987	1	32805	MI	12	25252
tig00002988	1	39709	MI	12	25252
tig00002989	1	29000	MI	12	25252
tig00002990	1	189068	MI	12	25252
tig00002991	1	32435	MI	12	25252
tig00002992	1	404691	MI	12	25252
tig00002993	1	29548	MI	12	25252
tig00002994	1	274057	MI	12	25252
tig00002995	1	39262	MI	12	25252
tig00002996	1	45332	MI	12	25252
tig00002997	1	29331	MI	12	25252
tig00002998	1	48878	MI	12	25252
tig00002999	1	90019	MI	12	25252
tig00003000	1	27012	MI	12	25252
tig00003001	1	39695	MI	12	25252
tig00003002	1	24864	MI	12	25252
tig00003003	1	55693	MI	12	25252
tig00003004	1	44398	MI	12	25252
tig00003005	1	39958	MI	12	25252
tig00003006	1	69135	MI	12	25252
tig00003007	1	28250	MI	12	25252
tig00003008	1	29605	MI	12	25252
tig00003009	1	24957	MI	12	25252
tig00003010	1	34513	MI	12	25252
tig00003011	1	53232	MI	12	25252
tig00003012	1	31782	MI	12	25252
tig00003013	1	37815	MI	12	25252
tig00003014	1	33101	MI	12	25252
tig00003015	1	40532	MI	12	25252
tig00003016	1	21567	MI	12	25252
tig00003017	1	66735	MI	12	25252
tig00003018	1	53489	MI	12	25252
tig00003019	1	25188	MI	12	25252
tig00003020	1	106425	MI	12	25252
tig00003021	1	30910	MI	12	25252
tig00003022	1	50464	MI	12	25252
tig00003023	1	22811	MI	12	25252
tig00003024	1	39056	MI	12	25252
tig00003025	1	33014	MI	12	25252
tig00003027	1	29805	MI	12	25252
tig00003028	1	34889	MI	12	25252
tig00003029	1	575974	MI	12	25252
tig00003030	1	37929	MI	12	25252
tig00003031	1	33864	MI	12	25252
tig00003032	1	33035	MI	12	25252
tig00003033	1	214066	MI	12	25252
tig00003034	1	48020	MI	12	25252
tig00003035	1	29298	MI	12	25252
tig00003036	1	24862	MI	12	25252
tig00003037	1	36029	MI	12	25252
tig00003039	1	29867	MI	12	25252
tig00003040	1	3551251	MI	12	25252
tig00003041	1	175321	MI	12	25252
tig00003042	1	4580915	MI	12	25252
tig00003043	1	36380	MI	12	25252
tig00003044	1	21885	MI	12	25252
tig00003045	1	31772	MI	12	25252
tig00003046	1	34957	MI	12	25252
tig00003047	1	39506	MI	12	25252
tig00003048	1	39508	MI	12	25252
tig00003049	1	46351	MI	12	25252
tig00003051	1	41752	MI	12	25252
tig00003052	1	61856	MI	12	25252
tig00003053	1	45043	MI	12	25252
tig00003054	1	56981	MI	12	25252
tig00003055	1	34443	MI	12	25252
tig00003056	1	30536	MI	12	25252
tig00003057	1	31886	MI	12	25252
tig00003058	1	35103	MI	12	25252
tig00003059	1	35967	MI	12	25252
tig00003060	1	39105	MI	12	25252
tig00003061	1	40069	MI	12	25252
tig00003062	1	29193	MI	12	25252
tig00003063	1	35906	MI	12	25252
tig00003065	1	65780	MI	12	25252
tig00003066	1	29768	MI	12	25252
tig00003067	1	28500	MI	12	25252
tig00003068	1	28348	MI	12	25252
tig00003069	1	30329	MI	12	25252
tig00003070	1	43789	MI	12	25252
tig00003071	1	35566	MI	12	25252
tig00003072	1	26687	MI	12	25252
tig00003073	1	25153	MI	12	25252
tig00003074	1	32401	MI	12	25252
tig00003075	1	21116	MI	12	25252
tig00003076	1	27155	MI	12	25252
tig00003077	1	47356	MI	12	25252
tig00003081	1	61664	MI	12	25252
tig00003082	1	26087	MI	12	25252
tig00003083	1	25330	MI	12	25252
tig00003085	1	105231	MI	12	25252
tig00003086	1	31549	MI	12	25252
tig00003087	1	29273	MI	12	25252
tig00003088	1	30876	MI	12	25252
tig00003089	1	34503	MI	12	25252
tig00003090	1	20987	MI	12	25252
tig00003091	1	36989	MI	12	25252
tig00003092	1	36729	MI	12	25252
tig00003093	1	31442	MI	12	25252
tig00003094	1	174406	MI	12	25252
tig00003095	1	35276	MI	12	25252
tig00003096	1	124210	MI	12	25252
tig00003097	1	35583	MI	12	25252
tig00003098	1	28657	MI	12	25252
tig00003100	1	476959	MI	12	25252
tig00003101	1	46784	MI	12	25252
tig00003102	1	35271	MI	12	25252
tig00003103	1	345668	MI	12	25252
tig00003104	1	29240	MI	12	25252
tig00003105	1	32024	MI	12	25252
tig00003106	1	34492	MI	12	25252
tig00003107	1	33242	MI	12	25252
tig00003108	1	32000	MI	12	25252
tig00003110	1	38254	MI	12	25252
tig00003111	1	39030	MI	12	25252
tig00003113	1	32978	MI	12	25252
tig00003114	1	30577	MI	12	25252
tig00003115	1	38953	MI	12	25252
tig00003116	1	39710	MI	12	25252
tig00003117	1	49461	MI	12	25252
tig00003118	1	41738	MI	12	25252
tig00003119	1	41013	MI	12	25252
tig00003120	1	28413	MI	12	25252
tig00003121	1	25485	MI	12	25252
tig00003122	1	32783	MI	12	25252
tig00003123	1	65224	MI	12	25252
tig00003125	1	37049	MI	12	25252
tig00003128	1	151239	MI	12	25252
tig00003129	1	46783	MI	12	25252
tig00003130	1	2383791	MI	12	25252
tig00003131	1	188911	MI	12	25252
tig00003132	1	396338	MI	12	25252
tig00003133	1	36401	MI	12	25252
tig00003134	1	1120083	MI	12	25252
tig00003135	1	25238	MI	12	25252
tig00003136	1	41211	MI	12	25252
tig00003137	1	69785	MI	12	25252
tig00003138	1	44899	MI	12	25252
tig00003139	1	59457	MI	12	25252
tig00003140	1	33337	MI	12	25252
tig00003143	1	33370	MI	12	25252
tig00003144	1	37269	MI	12	25252
tig00003146	1	45382	MI	12	25252
tig00003147	1	34740	MI	12	25252
tig00003148	1	93548	MI	12	25252
tig00003150	1	27057	MI	12	25252
tig00003151	1	37069	MI	12	25252
tig00003152	1	29963	MI	12	25252
tig00003154	1	37455	MI	12	25252
tig00003155	1	30720	MI	12	25252
tig00003157	1	33133	MI	12	25252
tig00003159	1	35610	MI	12	25252
tig00003160	1	78429	MI	12	25252
tig00003161	1	46472	MI	12	25252
tig00003162	1	35528	MI	12	25252
tig00003163	1	35125	MI	12	25252
tig00003165	1	59902	MI	12	25252
tig00003166	1	43598	MI	12	25252
tig00003168	1	568177	MI	12	25252
tig00003171	1	37256	MI	12	25252
tig00003172	1	38569	MI	12	25252
tig00003173	1	33917	MI	12	25252
tig00003174	1	39973	MI	12	25252
tig00003175	1	28312	MI	12	25252
tig00003176	1	30962	MI	12	25252
tig00003177	1	226043	MI	12	25252
tig00003179	1	27688	MI	12	25252
tig00003180	1	32851	MI	12	25252
tig00003181	1	35439	MI	12	25252
tig00003184	1	53160	MI	12	25252
tig00003185	1	67589	MI	12	25252
tig00003186	1	31884	MI	12	25252
tig00003187	1	35387	MI	12	25252
tig00003188	1	428489	MI	12	25252
tig00003189	1	39147	MI	12	25252
tig00003190	1	38768	MI	12	25252
tig00003191	1	43186	MI	12	25252
tig00003192	1	31776	MI	12	25252
tig00003193	1	27511	MI	12	25252
tig00003194	1	26869	MI	12	25252
tig00003195	1	52970	MI	12	25252
tig00003196	1	29003	MI	12	25252
tig00003197	1	60368	MI	12	25252
tig00003198	1	30788	MI	12	25252
tig00003199	1	36080	MI	12	25252
tig00003200	1	36413	MI	12	25252
tig00003201	1	38548	MI	12	25252
tig00003203	1	53276	MI	12	25252
tig00003204	1	32782	MI	12	25252
tig00003205	1	35071	MI	12	25252
tig00003206	1	36525	MI	12	25252
tig00003207	1	40523	MI	12	25252
tig00003208	1	36595	MI	12	25252
tig00003209	1	75532	MI	12	25252
tig00003210	1	37020	MI	12	25252
tig00003211	1	200576	MI	12	25252
tig00003213	1	82789	MI	12	25252
tig00003214	1	25691	MI	12	25252
tig00003216	1	37211	MI	12	25252
tig00003218	1	28565	MI	12	25252
tig00003220	1	29064	MI	12	25252
tig00003221	1	174781	MI	12	25252
tig00003222	1	31348	MI	12	25252
tig00003224	1	31698	MI	12	25252
tig00003225	1	30366	MI	12	25252
tig00003226	1	33544	MI	12	25252
tig00003227	1	30420	MI	12	25252
tig00003228	1	30272	MI	12	25252
tig00003229	1	35621	MI	12	25252
tig00003230	1	45062	MI	12	25252
tig00003231	1	36542	MI	12	25252
tig00003232	1	35101	MI	12	25252
tig00003233	1	81526	MI	12	25252
tig00003234	1	36083	MI	12	25252
tig00003235	1	25988	MI	12	25252
tig00003236	1	38400	MI	12	25252
tig00003237	1	50127	MI	12	25252
tig00003238	1	479283	MI	12	25252
tig00003239	1	40006	MI	12	25252
tig00003240	1	34415	MI	12	25252
tig00003241	1	35632	MI	12	25252
tig00003242	1	110264	MI	12	25252
tig00003243	1	21708	MI	12	25252
tig00003244	1	32954	MI	12	25252
tig00003245	1	29794	MI	12	25252
tig00003247	1	146610	MI	12	25252
tig00003248	1	74195	MI	12	25252
tig00003251	1	41491	MI	12	25252
tig00003254	1	30051	MI	12	25252
tig00003255	1	95813	MI	12	25252
tig00003257	1	1094285	MI	12	25252
tig00003258	1	1480029	MI	12	25252
tig00003259	1	37568	MI	12	25252
tig00003260	1	28358	MI	12	25252
tig00003261	1	33535	MI	12	25252
tig00003263	1	25811	MI	12	25252
tig00003265	1	25230	MI	12	25252
tig00003267	1	32140	MI	12	25252
tig00003269	1	43023	MI	12	25252
tig00003270	1	24574	MI	12	25252
tig00003272	1	23379	MI	12	25252
tig00003273	1	34211	MI	12	25252
tig00003274	1	32757	MI	12	25252
tig00003275	1	28152	MI	12	25252
tig00003276	1	48789	MI	12	25252
tig00003278	1	29351	MI	12	25252
tig00003279	1	34313	MI	12	25252
tig00003280	1	38368	MI	12	25252
tig00003281	1	28163	MI	12	25252
tig00003282	1	56807	MI	12	25252
tig00003283	1	35765	MI	12	25252
tig00003284	1	37485	MI	12	25252
tig00003285	1	24895	MI	12	25252
tig00003286	1	37738	MI	12	25252
tig00003287	1	34543	MI	12	25252
tig00003288	1	35390	MI	12	25252
tig00003289	1	407816	MI	12	25252
tig00003290	1	82580	MI	12	25252
tig00003291	1	34242	MI	12	25252
tig00003292	1	28256	MI	12	25252
tig00003293	1	29457	MI	12	25252
tig00003294	1	173778	MI	12	25252
tig00003295	1	104488	MI	12	25252
tig00003296	1	35930	MI	12	25252
tig00003297	1	33759	MI	12	25252
tig00003298	1	30340	MI	12	25252
tig00003299	1	31342	MI	12	25252
tig00003301	1	37760	MI	12	25252
tig00003302	1	35822	MI	12	25252
tig00003303	1	44355	MI	12	25252
tig00003304	1	45119	MI	12	25252
tig00003305	1	38012	MI	12	25252
tig00003307	1	31750	MI	12	25252
tig00003308	1	31790	MI	12	25252
tig00003309	1	27588	MI	12	25252
tig00003310	1	34174	MI	12	25252
tig00003311	1	39177	MI	12	25252
tig00003312	1	24073	MI	12	25252
tig00003313	1	33106	MI	12	25252
tig00003314	1	38517	MI	12	25252
tig00003316	1	24764	MI	12	25252
tig00003317	1	49374	MI	12	25252
tig00003318	1	22456	MI	12	25252
tig00003319	1	34181	MI	12	25252
tig00003320	1	53818	MI	12	25252
tig00003322	1	158710	MI	12	25252
tig00003323	1	6093484	MI	12	25252
tig00003324	1	173302	MI	12	25252
tig00003325	1	48636	MI	12	25252
tig00003326	1	734176	MI	12	25252
tig00003327	1	41833	MI	12	25252
tig00003328	1	29209	MI	12	25252
tig00003329	1	32914	MI	12	25252
tig00003330	1	30113	MI	12	25252
tig00003331	1	68139	MI	12	25252
tig00003332	1	34367	MI	12	25252
tig00003333	1	787089	MI	12	25252
tig00003335	1	40621	MI	12	25252
tig00003336	1	31808	MI	12	25252
tig00003337	1	42331	MI	12	25252
tig00003338	1	1264210	MI	12	25252
tig00003340	1	55981	MI	12	25252
tig00003342	1	88130	MI	12	25252
tig00003343	1	27668	MI	12	25252
tig00003344	1	5919522	MI	12	25252
tig00003346	1	27517	MI	12	25252
tig00003347	1	37113	MI	12	25252
tig00003348	1	25691	MI	12	25252
tig00003349	1	28295	MI	12	25252
tig00003350	1	131938	MI	12	25252
tig00003351	1	409280	MI	12	25252
tig00003352	1	40107	MI	12	25252
tig00003353	1	32171	MI	12	25252
tig00003355	1	38020	MI	12	25252
tig00003359	1	33783	MI	12	25252
tig00003360	1	40259	MI	12	25252
tig00003361	1	30956	MI	12	25252
tig00003362	1	45695	MI	12	25252
tig00003363	1	36419	MI	12	25252
tig00003364	1	25446	MI	12	25252
tig00003365	1	740859	MI	12	25252
tig00003366	1	39697	MI	12	25252
tig00003367	1	28051	MI	12	25252
tig00003368	1	28511	MI	12	25252
tig00003371	1	28380	MI	12	25252
tig00003372	1	26074	MI	12	25252
tig00003373	1	39505	MI	12	25252
tig00003374	1	40876	MI	12	25252
tig00003375	1	26981	MI	12	25252
tig00003376	1	24307	MI	12	25252
tig00003377	1	35624	MI	12	25252
tig00003378	1	33706	MI	12	25252
tig00003379	1	25827	MI	12	25252
tig00003380	1	125949	MI	12	25252
tig00003381	1	1099025	MI	12	25252
tig00003382	1	4958071	MI	12	25252
tig00003383	1	35775	MI	12	25252
tig00003384	1	30921	MI	12	25252
tig00003385	1	22477	MI	12	25252
tig00003386	1	39947	MI	12	25252
tig00003387	1	6185005	MI	12	25252
tig00003388	1	29573	MI	12	25252
tig00003389	1	46156	MI	12	25252
tig00003390	1	34392	MI	12	25252
tig00003391	1	30574	MI	12	25252
tig00003392	1	32635	MI	12	25252
tig00003393	1	21116	MI	12	25252
tig00003394	1	29134	MI	12	25252
tig00003395	1	36399	MI	12	25252
tig00003396	1	43811	MI	12	25252
tig00003397	1	33564	MI	12	25252
tig00003398	1	30428	MI	12	25252
tig00003399	1	33033	MI	12	25252
tig00003400	1	31609	MI	12	25252
tig00003401	1	28339	MI	12	25252
tig00003402	1	36936	MI	12	25252
tig00003403	1	33827	MI	12	25252
tig00003404	1	30101	MI	12	25252
tig00003405	1	32242	MI	12	25252
tig00003406	1	32634	MI	12	25252
tig00003407	1	24598	MI	12	25252
tig00003408	1	38915	MI	12	25252
tig00003409	1	31369	MI	12	25252
tig00003411	1	34957	MI	12	25252
tig00003412	1	27278	MI	12	25252
tig00003413	1	29975	MI	12	25252
tig00003414	1	181137	MI	12	25252
tig00003415	1	107775	MI	12	25252
tig00003416	1	63493	MI	12	25252
tig00003417	1	28579	MI	12	25252
tig00003418	1	37771	MI	12	25252
tig00003419	1	51818	MI	12	25252
tig00003420	1	58304	MI	12	25252
tig00003421	1	35345	MI	12	25252
tig00003422	1	22017	MI	12	25252
tig00003423	1	479225	MI	12	25252
tig00003425	1	35496	MI	12	25252
tig00003426	1	104550	MI	12	25252
tig00003427	1	22327	MI	12	25252
tig00003428	1	42102	MI	12	25252
tig00003429	1	34126	MI	12	25252
tig00003430	1	51292	MI	12	25252
tig00003431	1	46960	MI	12	25252
tig00003432	1	23298	MI	12	25252
tig00003433	1	218317	MI	12	25252
tig00003434	1	30260	MI	12	25252
tig00003436	1	34980	MI	12	25252
tig00003438	1	30177	MI	12	25252
tig00003439	1	31603	MI	12	25252
tig00003440	1	25762	MI	12	25252
tig00003441	1	107144	MI	12	25252
tig00003442	1	49125	MI	12	25252
tig00003443	1	33668	MI	12	25252
tig00003445	1	34620	MI	12	25252
tig00003446	1	610141	MI	12	25252
tig00003448	1	29569	MI	12	25252
tig00003449	1	29906	MI	12	25252
tig00003450	1	37294	MI	12	25252
tig00003453	1	127152	MI	12	25252
tig00003455	1	32777	MI	12	25252
tig00003456	1	260234	MI	12	25252
tig00003457	1	36544	MI	12	25252
tig00003458	1	24441	MI	12	25252
tig00003459	1	30261	MI	12	25252
tig00003460	1	71345	MI	12	25252
tig00003461	1	60705	MI	12	25252
tig00003463	1	32235	MI	12	25252
tig00003464	1	27355	MI	12	25252
tig00003465	1	30251	MI	12	25252
tig00003466	1	34831	MI	12	25252
tig00003467	1	33386	MI	12	25252
tig00003468	1	40284	MI	12	25252
tig00003470	1	88889	MI	12	25252
tig00003471	1	185708	MI	12	25252
tig00003472	1	42681	MI	12	25252
tig00003473	1	29522	MI	12	25252
tig00003474	1	60563	MI	12	25252
tig00003475	1	64315	MI	12	25252
tig00003477	1	155343	MI	12	25252
tig00003478	1	35035	MI	12	25252
tig00003479	1	220303	MI	12	25252
tig00003482	1	39579	MI	12	25252
tig00003483	1	37735	MI	12	25252
tig00003484	1	29032	MI	12	25252
tig00003485	1	34594	MI	12	25252
tig00003486	1	23014	MI	12	25252
tig00003487	1	26594	MI	12	25252
tig00003488	1	63526	MI	12	25252
tig00003489	1	39048	MI	12	25252
tig00003490	1	49149	MI	12	25252
tig00003491	1	53441	MI	12	25252
tig00003494	1	57725	MI	12	25252
tig00003495	1	76978	MI	12	25252
tig00003496	1	80122	MI	12	25252
tig00003497	1	29217	MI	12	25252
tig00003499	1	68447	MI	12	25252
tig00003500	1	4995590	MI	12	25252
tig00003502	1	77273	MI	12	25252
tig00003503	1	28937	MI	12	25252
tig00003505	1	34365	MI	12	25252
tig00003506	1	31675	MI	12	25252
tig00003507	1	39372	MI	12	25252
tig00003509	1	40745	MI	12	25252
tig00003510	1	56282	MI	12	25252
tig00003511	1	144185	MI	12	25252
tig00003512	1	28291	MI	12	25252
tig00003513	1	651975	MI	12	25252
tig00003514	1	58263	MI	12	25252
tig00003515	1	39914	MI	12	25252
tig00003516	1	43373	MI	12	25252
tig00003517	1	270127	MI	12	25252
tig00003518	1	23877	MI	12	25252
tig00003519	1	51364	MI	12	25252
tig00003520	1	33166	MI	12	25252
tig00003522	1	41360	MI	12	25252
tig00003523	1	45396	MI	12	25252
tig00003524	1	19397	MI	12	25252
tig00003525	1	39748	MI	12	25252
tig00003526	1	114907	MI	12	25252
tig00003527	1	42144	MI	12	25252
tig00003529	1	23253	MI	12	25252
tig00003530	1	36760	MI	12	25252
tig00003531	1	24719	MI	12	25252
tig00003533	1	36005	MI	12	25252
tig00003534	1	34885	MI	12	25252
tig00003535	1	58815	MI	12	25252
tig00003537	1	39645	MI	12	25252
tig00003538	1	37714	MI	12	25252
